iter	RMSE
1064	0.04865547793
1065	0.04864521452
1066	0.04862689801
1067	0.04861394824
1068	0.04860067539
1069	0.04859131901
1070	0.04858032665
1071	0.04856852465
1072	0.0485563009
1073	0.0485490758
1074	0.0485397645
1075	0.04853852246
1076	0.04852924272
1077	0.04852727921
1078	0.04851154174
1079	0.04849870097
1080	0.04848724779
1081	0.04847376919
1082	0.04846738877
1083	0.04844670787
1084	0.04842829236
1085	0.04841880647
1086	0.04840833696
1087	0.04840099837
1088	0.04839555104
1089	0.04838194719
1090	0.04837087472
1091	0.04836644667
1092	0.04835465394
1093	0.04833981857
1094	0.04832981645
1095	0.04831167142
1096	0.04830476878
1097	0.04829605944
1098	0.04829047112
1099	0.04828058524
1100	0.04826557018
1101	0.04825434748
1102	0.04824708043
1103	0.04823229839
1104	0.04822524374
1105	0.04821122342
1106	0.04820327561
1107	0.04819374734
1108	0.04818260867
1109	0.04817395458
1110	0.04816222564
1111	0.04815041872
1112	0.04813988238
1113	0.04812860055
1114	0.04812259237
1115	0.04811556077
1116	0.0481068843
1117	0.04809953752
1118	0.04809021962
1119	0.04808458158
1120	0.04807542815
1121	0.04806252718
1122	0.04805546948
1123	0.04804677666
1124	0.04803664612
1125	0.04802899876
1126	0.04801566418
1127	0.04800835087
1128	0.04800164871
1129	0.04799298732
1130	0.0479776847
1131	0.04796980114
1132	0.04795361794
1133	0.04794540031
1134	0.04793977094
1135	0.04793458288
1136	0.04792369014
1137	0.04791007107
1138	0.04789950691
1139	0.04788875935
1140	0.04788085839
1141	0.04787264266
1142	0.04786898093
1143	0.04785305473
1144	0.04784642035
1145	0.04783025293
1146	0.04781535462
1147	0.04780825901
1148	0.04779479949
1149	0.04778939265
1150	0.04778151362
1151	0.04777603258
1152	0.04776082407
1153	0.04774970984
1154	0.04774608192
1155	0.04773011753
1156	0.04771922568
1157	0.04770391565
1158	0.0476964713
1159	0.04769194974
1160	0.04768281733
1161	0.0476733236
1162	0.04766497633
1163	0.04765425677
1164	0.04764207018
1165	0.04763386994
1166	0.04761970261
1167	0.0476146876
1168	0.04760865159
1169	0.04760033836
1170	0.04758968907
1171	0.04757390846
1172	0.04756365406
1173	0.04755630805
1174	0.04754397541
1175	0.04753529649
1176	0.04751780779
1177	0.04751205212
1178	0.04750865414
1179	0.04749886371
1180	0.04749025997
1181	0.04747949032
1182	0.04746613441
1183	0.04745794494
1184	0.04744464115
1185	0.04743573552
1186	0.04742476312
1187	0.04741113633
1188	0.04739923776
1189	0.04738796246
1190	0.04737926843
1191	0.04737331276
1192	0.04736758721
1193	0.04736071681
1194	0.04735290902
1195	0.04734406227
1196	0.047334483
1197	0.04732741135
1198	0.04731313305
1199	0.04730891113
1200	0.04730116064
1201	0.04727992336
1202	0.04727196607
1203	0.04726182102
1204	0.04725541573
1205	0.04724542399
1206	0.04723589846
1207	0.04721603994
1208	0.04721109992
1209	0.04720174474
1210	0.04719150184
1211	0.04717530902
1212	0.04716974364
1213	0.04715610233
1214	0.0471491894
1215	0.04714185184
1216	0.04713666577
1217	0.04711629372
1218	0.0471079793
1219	0.04710062851
1220	0.04709412102
1221	0.04708220802
1222	0.04707046028
1223	0.04705938685
1224	0.04705274666
1225	0.04704302236
1226	0.04703078108
1227	0.04702039244
1228	0.04701221848
1229	0.04700488149
1230	0.04699948597
1231	0.04699481219
1232	0.04698326688
1233	0.04697275859
1234	0.04696746246
1235	0.04696066086
1236	0.04695590224
1237	0.04694678833
1238	0.04693687608
1239	0.04692908383
1240	0.04691566848
1241	0.04690161382
1242	0.04689248011
1243	0.04687853597
1244	0.04686876599
1245	0.04685500011
1246	0.04684671693
1247	0.04683436908
1248	0.0468281518
1249	0.04682073204
1250	0.04681234656
1251	0.04680408981
1252	0.04679666424
1253	0.04678796932
1254	0.04678243281
1255	0.04677088
1256	0.04676417556
1257	0.04675641977
1258	0.04674895757
1259	0.04674339866
1260	0.04673698938
1261	0.04672801114
1262	0.04672161283
1263	0.04671302326
1264	0.04670876961
1265	0.04670021627
1266	0.04669196976
1267	0.04668114181
1268	0.04666469286
1269	0.04665277802
1270	0.04664753805
1271	0.04663943515
1272	0.04663023115
1273	0.04662269648
1274	0.04661792024
1275	0.04660963094
1276	0.04660218257
1277	0.04659924809
1278	0.04659368632
1279	0.04658060828
1280	0.04657596319
1281	0.04656270968
1282	0.04655684323
1283	0.0465499427
1284	0.04654106314
1285	0.04652384285
1286	0.04651929017
1287	0.04650685142
1288	0.04650265314
1289	0.04648963603
1290	0.04648159078
1291	0.04647197351
1292	0.04645585989
1293	0.04644795297
1294	0.0464399957
1295	0.04643205571
1296	0.04642338666
1297	0.04641560186
1298	0.04640610343
1299	0.04640182286
1300	0.04639085151
1301	0.04638661438
1302	0.04637625013
1303	0.04636436482
1304	0.04635840901
1305	0.04635343003
1306	0.04634087661
1307	0.04633228362
1308	0.04632128308
1309	0.04631289171
1310	0.0463052597
1311	0.04630083743
1312	0.04629770003
1313	0.04628958813
1314	0.0462770575
1315	0.04626995631
1316	0.04625997751
1317	0.0462536745
1318	0.04623793662
1319	0.04622672268
1320	0.04621762258
1321	0.0462109526
1322	0.04620388714
1323	0.04619368817
1324	0.04618891776
1325	0.04618155423
1326	0.04616784071
1327	0.04615741493
1328	0.04614733331
1329	0.04614112137
1330	0.04613469643
1331	0.0461274753
1332	0.04612123001
1333	0.04611039782
1334	0.04610475939
1335	0.04609894027
1336	0.04609022108
1337	0.04608490025
1338	0.04607150703
1339	0.0460638753
1340	0.04605826091
1341	0.04604856794
1342	0.04603599941
1343	0.04602876591
1344	0.04601927598
1345	0.0460062875
1346	0.04599659153
1347	0.04598700893
1348	0.0459739791
1349	0.04595855557
1350	0.04595162506
1351	0.04594104797
1352	0.04593545117
1353	0.04593116486
1354	0.0459202015
1355	0.04591278033
1356	0.04590773956
1357	0.04590128442
1358	0.04589304665
1359	0.04588458368
1360	0.04587813593
1361	0.04587112495
1362	0.04586260928
1363	0.04585635536
1364	0.04584770921
1365	0.04584084623
1366	0.04583575897
1367	0.04581815728
1368	0.04580571047
1369	0.04579671306
1370	0.04578576762
1371	0.04578109584
1372	0.04577432522
1373	0.04576668832
1374	0.04575614735
1375	0.04574737853
1376	0.0457433048
1377	0.04573699735
1378	0.04573247231
1379	0.04572595264
1380	0.04571900066
1381	0.04570454606
1382	0.04569190217
1383	0.04568635088
1384	0.04567565757
1385	0.04566910565
1386	0.04566264663
1387	0.04565708875
1388	0.04565019625
1389	0.04564010561
1390	0.04562572978
1391	0.04561379192
1392	0.04560086281
1393	0.04559482748
1394	0.04559000963
1395	0.04558400567
1396	0.04557794376
1397	0.04557151598
1398	0.04555949162
1399	0.04555548835
1400	0.04555101617
1401	0.04554248267
1402	0.04553781785
1403	0.04552948074
1404	0.04552304277
1405	0.04551322962
1406	0.0455035104
1407	0.04548911687
1408	0.04548140228
1409	0.0454750104
1410	0.04546704058
1411	0.04545145725
1412	0.04544702365
1413	0.04544141563
1414	0.04543568185
1415	0.04542342019
1416	0.04541190136
1417	0.04540437443
1418	0.04539856159
1419	0.04538974347
1420	0.04537749054
1421	0.04537348268
1422	0.0453623678
1423	0.04535332932
1424	0.04534792604
1425	0.0453415334
1426	0.04532619155
1427	0.04531944839
1428	0.0453096147
1429	0.04530382028
1430	0.04529829414
1431	0.0452932853
1432	0.04528375966
1433	0.04527736181
1434	0.04527043712
1435	0.04526798139
1436	0.04525818402
1437	0.04525215833
1438	0.04524778009
1439	0.04524370396
1440	0.0452369576
1441	0.04523274881
1442	0.04522119636
1443	0.0452162268
1444	0.04521020273
1445	0.04519566904
1446	0.04518969944
1447	0.04517979605
1448	0.04517405236
1449	0.04516390497
1450	0.04515843788
1451	0.04514846959
1452	0.04513759243
1453	0.04512596327
1454	0.04511409476
1455	0.04510444821
1456	0.04509212439
1457	0.04508613747
1458	0.04507485583
1459	0.04507043607
1460	0.04506050305
1461	0.04505559406
1462	0.0450446087
1463	0.04503976363
1464	0.04503538438
1465	0.04502931827
1466	0.04502399837
1467	0.0450205523
1468	0.04500945575
1469	0.04500268042
1470	0.04499472192
1471	0.04499026342
1472	0.04498558001
1473	0.04498264823
1474	0.04497571199
1475	0.04496634784
1476	0.04495782803
1477	0.04495346129
1478	0.0449463395
1479	0.04493784501
1480	0.04492624475
1481	0.04491963203
1482	0.04490788017
1483	0.04490371586
1484	0.04489035194
1485	0.04488463343
1486	0.04487933594
1487	0.04487406045
1488	0.04486415423
1489	0.04485407756
1490	0.04484917284
1491	0.04484019009
1492	0.04483457545
1493	0.04482727684
1494	0.04482154402
1495	0.04481369529
1496	0.04480999958
1497	0.04480204275
1498	0.04479730031
1499	0.04478951732
